id,amount,merchant,description,category,region,date
EXP002201,43.97,ONLINE BP #9719,ONLINE PURCHASE,transport,MA,2025-08-28
EXP006473,39.76,PG&E #2793,UTILITY BILL,utilities,NY,2025-09-30
EXP005400,148.98,Kroger #6537,FRESH,groceries,CA,2025-01-26
EXP004651,1192.09,Samsung,APP PURCHASE,technology,NY,2024-12-20
EXP002353,69.68,Ta9i Co,Ta9i PURCHASE,transport,MA,2025-09-06
EXP001030,240.13,Best Buy #5797,RETAIL DEBIT,shopping,NY,2025-10-03
EXP007029,31.42,Walgreens 9QV08,PHARMACY,healthcare,IL,2025-07-30
EXP006104,161.83,CREDIT DTE Energy,SERVICE CHARGE,utilities,NY,2025-09-16
EXP006726,174.55,Verizon,SERVICE CHARGE,utilities,WA,2025-05-12
EXP001314,324.37,AMAZON.COM*2829,WEB PURCHASE,shopping,NY,2025-09-10
EXP006594,315.44,AT&T,AUTOPAY POS,utilities,TX,2025-06-19
EXP007308,22.76,Rtie id #3602,PRESCRIPTION ONLINE,healthcare,NY,2025-03-22
EXP001861,129.31,AMZN #5308,MKTPLACE,shopping,MA,2025-01-01
EXP001564,316.45,Target #2835,MKTPLACE,shopping,FL,2025-02-10
EXP003802,13.62,Disney+ #9538,Disney+ PURCHASE,entertainment,MA,2025-08-13
EXP000886,53.3,Subway #7551,Subway PURCHASE,food,NJ,2025-03-25
EXP003551,10.02,Disney+ #7555,SUBSCRIPTION,entertainment,CA,2025-01-07
EXP006827,80.82,AT&T,AUTOPAY,utilities,WA,2025-01-30
EXP001641,443.27,Walmart,ONLINE ORDER ONLINE,shopping,WA,2025-09-19
EXP002767,83.85,ONLINE Exxon,RIDE,transport,CA,2025-09-02
EXP002940,54.08,Lyft #9512,TOLL POS,transport,IL,2025-05-03
EXP003374,19.67,Netflix #6957,MONTHLY SUBSCRIPTION POS,entertainment,IL,2025-09-19
EXP006647,223.65,ONLINE DTE Energy #7567,SERVICE CHARGE,utilities,WA,2025-10-16
EXP007031,133.6,ONLINE CVS Pharmacy #5490,CLINIC,healthcare,MA,2025-03-05
EXP002515,93.4,Taxi Co,TOLL,transport,TX,2025-10-02
EXP006992,73.53,Comcast,AUTOPAY,utilities,TX,2025-02-19
EXP007932,289.53,Health Clinic #9252,HEALTHCARE SERVICE,healthcare,MA,2025-05-13
EXP007883,173.49,Rite Aid,HEALTHCARE SERVICE ONLINE,healthcare,FL,2024-11-27
EXP002924,6.38,Exxon,TOLL,transport,WA,2025-05-26
EXP007219,305.29,Walgreens CA,CLINIC,healthcare,CA,2025-03-20
EXP006219,363.92,PG&E #7328,SERVICE CHARGE,utilities,CA,2025-05-30
EXP001930,34.76,eBay #312h,MKTPLACE,shopping,TX,2024-11-17
EXP004598,673.61,MNZMKTP US Apple Store #3065,ELECTRONICS,technology,WA,2025-01-13
EXP007147,160.26,DEBIT Walgreens #2679,PHARMACY ONLINE,healthcare,WA,2025-10-29
EXP001194,361.5,AMZN.COM/BILL4875 #6081,ONLINE ORDER POS,shopping,MA,2025-09-10
EXP007628,42.1,Walgreens #3334,CLINIC POS,healthcare,WA,2025-02-08
EXP005349,72.11,WHOLE FD,INSTORE,groceries,NJ,2024-11-10
EXP003987,15.82,YouTube Premium #6600,SUBSCRIPTION DEBIT,entertainment,MA,2025-01-07
EXP004972,1215.6,AMZN MKTP US Microsoft Store,AMZN PURCHASE,technology,FL,2025-04-06
EXP000093,49.28,Subway NJ,INSTORE ONLINE,food,TX,2024-11-16
EXP000280,33.19,Dominos,APP PURCHASE,food,WA,2025-02-28
EXP002640,85.24,Exxon #7629,RIDE,transport,TX,2025-02-03
EXP006170,341.96,AT&T #4972,BILL PAYMENT,utilities,NY,2025-02-13
EXP006979,50.09,Verizon #6982,AUTOPAY ONLINE,utilities,NJ,2025-08-16
EXP005177,73.84,Kroger #5824,INSTORE,groceries,NJ,2025-01-26
EXP005251,110.27,POS Aldi #3279,POS CHARGE,groceries,WA,2025-01-12
EXP005959,230.06,CREDIT Whole Foods W1AU3J,GROCERY,groceries,MA,2024-11-22
EXP003009,16.23,Spotify #5250,Spotify CHARGE,entertainment,TX,2025-09-12
EXP001960,356.24,Target #1445,WEB PURCHASE,shopping,NJ,2025-03-30
EXP002301,34.01,BP TXAB0G,GASOLINE,transport,WA,2025-02-24
EXP003522,19.78,YouTube Premium,SUBSCRIPTION,entertainment,NJ,2025-09-07
EXP003277,11.98,ONLINE Disney+ #1088,FEE ONLINE,entertainment,CA,2025-01-20
EXP007801,380.53,AMZN MKTP US Health Clinic #2432,PHARMACY AUTO-PAY,healthcare,FL,2025-02-10
EXP006838,66.94,Verizon #1474,Verizon CHARGE,utilities,MA,2025-07-09
EXP005913,123.91,Whole Foods #8584,GROCERY,groceries,NY,2025-06-16
EXP006555,361.33,DTE Energy #9883,BILL PAYMENT POS,utilities,IL,2025-02-25
EXP002437,16.86,Lyf WA,TOLL,transport,MA,2025-01-13
EXP006069,204.73,AT&T #220,SERVICE CHARGE,utilities,CA,2025-09-06
EXP006368,240.46,Com8ast #511,UTILITY BILL,utilities,WA,2025-02-18
EXP002314,96.61,Taxi Co,FUEL CHARGE AUTO-PAY,transport,NY,2025-06-01
EXP007863,143.11,Rite Aid,PHARMACY DEBIT,healthcare,TX,2025-09-27
EXP005667,236.56,CREDIT Whole Foods,GROCERY,groceries,CA,2025-10-02
EXP007203,344.4,CREDIT Health Clinic,HEALTHCARE SERVICE,healthcare,MA,2024-11-02
EXP007113,376.67,ACH Walgreens #1009,PRESCRIPTION,healthcare,FL,2025-02-03
EXP003271,17.94,CREDIT Netflix,FEE,entertainment,TX,2025-07-18
EXP004572,257.63,DEBIT Samsung #3234,ELECTRONICS,technology,FL,2024-12-04
EXP004134,72.76,Dell #4327,DEVICE,technology,FL,2025-08-01
EXP004030,1226.34,Google Play,APP PURCHASE,technology,NY,2025-01-05
EXP007390,430.25,Health Clinic #9016,HEALTHCARE SERVICE,healthcare,CA,2025-08-14
EXP002215,27.22,Uber #1697,FUEL CHARGE,transport,FL,2025-01-27
EXP004244,994.91,Microsoft Store,Microsoft PURCHASE,technology,IL,2025-08-19
EXP001957,242.09,eBay #5786,WEB PURCHASE,shopping,MA,2025-06-21
EXP005283,193.69,Trader Joe's #8683,INSTORE,groceries,MA,2025-07-14
EXP002838,85.52,DEBIT BP,FUEL CHARGE,transport,NJ,2025-09-27
EXP003766,19.77,Disney+ #5569,STREAMING,entertainment,NJ,2025-03-26
EXP002060,5.87,Shell,GASOLINE,transport,TX,2025-07-24
EXP000473,5.65,Starbucks,Starbucks CHARGE,food,MA,2025-09-29
EXP006514,94.09,PG&E,AUTOPAY,utilities,CA,2025-04-24
EXP005161,68.15,Trader Joe's,INSTORE DEBIT,groceries,IL,2025-07-29
EXP004122,1066.72,Dell #4198,ELECTRONICS,technology,NJ,2025-09-05
EXP001636,132.07,Target TX,MKTPLACE,shopping,MA,2025-03-07
EXP000682,29.65,KFC FL,COFFEE,food,FL,2025-05-16
EXP004722,1265.58,ACH Google Play,SOFTWARE AUTO-PAY,technology,NJ,2025-10-04
EXP003080,12.6,Spotify #1872,FEE,entertainment,NJ,2025-07-28
EXP006244,174.55,PG&E,BILL PAYMENT,utilities,CA,2025-02-16
EXP005228,154.42,Whole Foods,FRESH,groceries,NJ,2024-12-09
EXP002231,3.26,BP #4501,FUEL CHARGE,transport,WA,2025-03-14
EXP004462,224.48,Samsung,ELECTRONICS ONLINE,technology,CA,2025-09-30
EXP003309,10.35,Spotify,MONTHLY SUBSCRIPTION,entertainment,IL,2025-06-23
EXP005599,241.67,Safeway #8396,Safeway CHARGE,groceries,NY,2025-05-23
EXP007648,125.57,Health Clinci #3631,HEALTHCARE SERVICE ONLINE,healthcare,CA,2024-11-05
EXP004535,1569.68,Apple Store ZAH224,SOFTWARE DEBIT,technology,WA,2025-09-30
EXP002174,73.35,Shell IL,FUEL CHARGE,transport,CA,2024-11-05
EXP006881,319.86,Verizon #7660,AUTOPAY,utilities,TX,2025-02-09
EXP001477,414.5,AMZN MKTP US eBay,AMZN PURCHASE,shopping,IL,2025-08-21
EXP003052,12.99,YouTube Premium #7270,STREAMING,entertainment,CA,2024-12-25
EXP003083,17.98,Spotify,FEE,entertainment,FL,2024-12-24
EXP002147,57.1,Shell,FUEL CHARGE,transport,IL,2025-05-19
EXP007206,48.83,Rite Aid #6737,HEALTHCARE SERVICE,healthcare,CA,2025-07-25
EXP000796,2.84,Starbucks,INSTORE POS,food,NY,2025-01-17
EXP002232,52.61,Exxon #2677,FUEL CHARGE POS,transport,MA,2025-09-22
EXP006680,155.71,Verizon IL,UTILITY BILL,utilities,TX,2025-02-06
EXP003508,5.58,Spotify,SUBSCRIPTION POS,entertainment,IL,2025-05-24
EXP006653,193.41,PG&E,PG&E PURCHASE,utilities,NJ,2024-12-05
EXP002623,38.11,AMZN MKTP US Uber,FUEL CHARGE,transport,MA,2025-10-24
EXP001812,376.81,Target NJ,MKTPLACE AUTO-PAY,shopping,TX,2025-05-02
EXP005481,186.02,Saf2way,Saf2way CHARGE,groceries,IL,2025-10-07
EXP001261,251.84,AMZN MKTP US*7964,ONLINE ORDER,shopping,IL,2025-08-14
EXP003531,7.12,POS Netflix #59,MONTHLY SUBSCRIPTION,entertainment,CA,2025-03-24
EXP001810,314.89,WALMART,WEB PURCHASE AUTO-PAY,shopping,NJ,2025-10-05
EXP002361,49.1,Uber,TRIP,transport,MA,2025-10-31
EXP002158,37.65,Lyft,RIDE,transport,NJ,2025-04-14
EXP007857,173.34,Walgreens IL,PHARMACY,healthcare,IL,2025-04-12
EXP000932,55.68,0NLINE Dominosr9TZHN,0NLINE PURCHASE,food,IL,2025-11-01
EXP007020,360.53,POS Walgreens #3541,CLINIC POS,healthcare,NJ,2025-10-05
EXP000499,14.42,Dominos CA,INSTORE,food,NY,2025-03-10
EXP002207,84.63,ACH Lyft,GASOLINE AUTO-PAY,transport,WA,2025-09-26
EXP006243,358.41,CREDIT AT&T,UTILITY BILL POS,utilities,WA,2025-04-15
EXP003967,6.43,YouTube Premium #9479,STREAMING,entertainment,CA,2025-01-14
EXP001583,491.1,Amazon #4240,WEB PURCHASE,shopping,TX,2025-05-26
EXP000377,11.33,CREDIT McDonald's MQF7ZK,COFFEE,food,FL,2025-09-03
EXP004911,1768.34,DEBIT Microsoft Store #5455,DEBIT PURCHASE,technology,NY,2024-12-22
EXP000040,17.93,McDonald's #8827,MEAL,food,FL,2025-09-18
EXP001278,61.19,POS WMART #6141,MKTPLACE,shopping,FL,2025-05-13
EXP006049,262.75,AT&T,AT&T PURCHASE,utilities,IL,2025-02-13
EXP007329,475.2,AMZN MKTPUS Health Cinic #814,PRESCRIPTION,healthcare,MA,2025-07-02
EXP007674,280.28,ONLIjE CSV Pharmacy #4179,ONLIjE PURCHASE,healthcare,WA,2025-06-19
EXP003708,19.08,CREDIT Spotify #7299,FEE ONLINE,entertainment,TX,2024-11-29
EXP004432,686.6,ONLINE Microsoft Store,DEVICE,technology,TX,2025-03-28
EXP006115,68.11,AT&T DODXZC,UTILITY BILL POS,utilities,NY,2025-08-23
EXP001974,37.1,Walmart #2118,ORDER,shopping,MA,2025-02-12
EXP003763,6.95,YouTube Premium #6167,STREAMING,entertainment,MA,2025-04-08
EXP005053,167.98,Safeway TX,SUPERMARKET,groceries,MA,2025-01-03
EXP007476,400.52,ACH Health Clinic #6410,PRESCRIPTION,healthcare,TX,2025-01-14
EXP001588,467.79,ONLINE Walmart,ONLINE ORDER,shopping,CA,2025-10-21
EXP005769,246.5,Kroger #39t0,SUPERMARKET,groceries,CA,2025-10-25
EXP007373,438.58,Walgreens #3606,PHARMACY,healthcare,FL,2025-05-08
EXP002859,92.63,BP #9788,BP PURCHASE,transport,FL,2025-01-26
EXP003866,7.11,DEBIT Netflix NY,FEE,entertainment,NJ,2024-12-10
EXP002205,22.04,ACH Exxon,ACH PURCHASE,transport,WA,2024-12-29
EXP001084,342.1,eBay,eBay CHARGE,shopping,WA,2025-02-26
EXP007921,420.86,Rite Aid IL,CLINIC,healthcare,WA,2025-01-22
EXP004437,1470.07,Google Play FL,Google CHARGE,technology,NY,2025-05-08
EXP002907,20.07,CREDIT Shell,CREDIT PURCHASE,transport,IL,2025-09-08
EXP006833,255.67,DEBIT AT&T #6313,DEBIT PURCHASE,utilities,WA,2025-01-29
EXP003018,18.13,Spotify,MONTHLY SUBSCRIPTION,entertainment,TX,2025-09-13
EXP003441,14.1,AMZN MKTP US Netflix CA,FEE,entertainment,MA,2025-07-21
EXP006879,122.71,PG&E #3045,UTILITY BILL DEBIT,utilities,NJ,2025-04-01
EXP000001,36.45,Burger King #2296,COFFEE,food,NY,2025-10-17
EXP002505,80.94,Lyft MA,TOLL DEBIT,transport,MA,2025-08-23
EXP005004,173.35,Aldi #491,GROCERY POS,groceries,IL,2024-11-10
EXP002258,32.63,DEBIT BP P8B1VF,TRIP ONLINE,transport,NJ,2025-07-19
EXP006023,244.51,Verizon NY,BILL PAYMENT,utilities,FL,2025-06-04
EXP007666,189.77,POS Health Clinic #9001,CLINIC,healthcare,TX,2025-09-08
EXP003935,15.42,DEBIT Spotify #5647,MONTHLY SUBSCRIPTION,entertainment,NY,2025-03-13
EXP000779,9.37,Starbucks TX,POS PURCHASE,food,CA,2025-09-14
EXP006482,391.24,AT&T #1300,BILL PAYMENT POS,utilities,NY,2024-11-20
EXP005636,110.17,Aldi #5747,Aldi CHARGE,groceries,NJ,2025-09-24
EXP003370,13.63,Disney+ #3947,STREAMING,entertainment,WA,2025-09-20
EXP004877,836.48,AMZN MKTP US Apple Store,DEVICE,technology,WA,2025-01-14
EXP007006,248.32,Rite Aid,PHARMACY,healthcare,IL,2025-06-23
EXP007090,425.62,Health Clinic W0KA1C,CLINIC,healthcare,FL,2025-09-22
EXP003451,12.56,Disney+ #9180,Disney+ PURCHASE,entertainment,IL,2025-01-31
EXP004448,1502.9,POS Dell,SOFTWARE,technology,TX,2025-02-01
EXP007366,181.2,ACH Heakth Coiinc74#111,HEALTHCARE SERVICE DEBIT,healthcare,CA,2025-02-02
EXP006824,131.87,Comcast #598,BILL PAYMENT,utilities,NY,2024-12-19
EXP001834,466.85,eBay,eBay CHARGE,shopping,IL,2025-06-24
EXP006738,62.61,DTE Energy #5463,UTILITY BILL,utilities,FL,2025-05-28
EXP005564,82.05,WHOLE FD #9957,SUPERMARKET,groceries,WA,2024-11-24
EXP004402,1856.59,Samsung,APP PURCHASE,technology,WA,2025-03-04
EXP005821,14.64,Trader Joe's,INSTORE,groceries,TX,2025-09-19
EXP001584,55.29,Walmart #3977,ONLINE ORDER,shopping,CA,2025-02-11
EXP005430,83.51,Aldi #6785,DELI,groceries,NY,2025-06-29
EXP004299,1963.92,CREDIT Microsoft Store KH0E6D,SOFTWARE,technology,NY,2025-06-27
EXP007709,276.21,CVS Pharmacy #4252,CVS CHARGE,healthcare,NY,2025-09-26
EXP001559,454.55,Best Buy ZQ4X55,ONLINE ORDER ONLINE,shopping,CA,2025-10-19
EXP001135,149.56,AMZN MKTP US Walmart TX,RETAIL POS,shopping,TX,2025-05-08
EXP007380,387.81,Rite Aid,CLINIC ONLINE,healthcare,CA,2025-04-24
EXP003242,5.31,Spo9ify 5697,FEE,entertainment,NJ,2024-11-13
EXP000205,18.4,Starbucks,COFFEE POS,food,WA,2025-06-13
EXP004667,371.53,Samsung #9505,ELECTRONICS,technology,WA,2025-06-11
EXP006759,94.48,ONLINE Verizon #7902,AUTOPAY ONLINE,utilities,NY,2025-01-27
EXP000857,55.36,KFC #1439,COFFEE,food,TX,2025-09-01
EXP007869,20.25,POS Healh Clinic #3823,CLINIC,healthcare,MA,2024-11-06
EXP004321,1526.72,Gnogel Play #2531,DEVICE,technology,WA,2025-09-20
EXP001456,325.76,Walmart NY,WEB PURCHASE,shopping,NJ,2025-01-25
EXP000081,5.77,Dominos #930,POS PURCHASE,food,IL,2025-09-23
EXP005705,28.74,Safeway RD8AV9,DELI DEBIT,groceries,FL,2025-05-12
EXP006656,111.91,PG&E #3704,SERVICE CHARGE,utilities,FL,2024-11-22
EXP005767,170.64,Aldi #4452,DELI,groceries,NY,2025-04-14
EXP000204,49.9,Burger King #5723,MOBILE ORDER,food,MA,2025-01-06
EXP001593,469.94,AMAZON.COM*8590 #8092,MKTPLACE,shopping,TX,2024-12-24
EXP004949,300.16,AHC Goole elay,DEVICE,technology,IL,2024-12-15
EXP007330,128.12,DEBIT CVS Pharmacy #7633,PHARMACY AUTO-PAY,healthcare,CA,2025-01-19
EXP007180,443.34,CVS Pharmcy,HEALTHCARE SERVICE AUTO-PAY,healthcare,NJ,2025-07-28
EXP000151,27.2,McDonald's,MEAL DEBIT,food,NY,2024-11-06
EXP004765,1381.35,Dell NY,ELECTRONICS,technology,IL,2025-02-14
EXP002581,98.09,Taxj o #3400,RIDE AUTO-PAY,transport,WA,2025-02-28
EXP006766,29.62,DEBIT AT&T,BILL PAYMENT,utilities,TX,2025-02-25
EXP003440,16.82,POS YouTube Premium NJ,POS CHARGE,entertainment,MA,2024-12-13
EXP006799,305.97,AT&T #50n5,BILL PAYMENT,utilities,WA,2025-03-23
EXP007187,20.83,Rite A1d MA,PHARMACY,healthcare,IL,2024-12-16
EXP001699,99.74,eBay,MKTPLACE,shopping,CA,2025-06-29
EXP005884,121.28,Safeway,FRESH DEBIT,groceries,TX,2025-05-04
EXP003473,7.28,Disney+,FEE,entertainment,FL,2024-11-02
EXP005303,246.47,Trader oJ'es TX,FRESH ONLINE,groceries,FL,2025-03-12
EXP000345,9.17,McDonald's #9475,INSTORE ONLINE,food,TX,2025-03-09
EXP004638,859.42,Apple Stoe TX,APP PURCHASE POS,technology,NY,2025-05-09
EXP005597,181.34,Kroger,SUPERMARKET,groceries,CA,2025-09-21
EXP002316,70.61,Lyft #9769,TOLL,transport,WA,2025-05-01
EXP007642,20.01,CVS Pharmacy #5673,PHARMACY,healthcare,TX,2024-12-31
EXP001396,315.64,eBay #7323,WEB PURCHASE ONLINE,shopping,WA,2025-03-28
EXP005383,226.18,Trader Joe's #4461,INSTORE,groceries,NY,2025-08-02
EXP003395,16.83,Spotify #8105,Spotify PURCHASE,entertainment,TX,2025-10-09
EXP003919,12.3,YouTube Premium,SUBSCRIPTION,entertainment,WA,2025-08-31
EXP005180,14.75,Whole Foods,SUPERMARKET,groceries,CA,2025-03-03
EXP002880,46.95,AMZ NMKTP US Exxon #4700,FUEL CHARGE,transport,WA,2025-05-18
EXP003439,18.18,YouTube Premium,MONTHLY SUBSCRIPTION,entertainment,CA,2025-06-24
EXP005895,128.03,CREDIT Whole Foods #9087,GROCERY ONLINE,groceries,FL,2025-06-14
EXP006930,202.25,DT EEnergy #9774,AUTOPAY,utilities,NJ,2025-07-12
EXP007524,483.42,CVS Pharmacy,CVS CHARGE,healthcare,NJ,2025-09-10
EXP002921,7.28,Taxi Co #7767,FUEL CHARGE POS,transport,CA,2025-02-20
EXP002024,66.76,Taxi Co #1869,RIDE,transport,IL,2024-11-20
EXP001235,290.7,Bets Buy CA,RETAIL,shopping,NJ,2024-12-20
EXP005222,8.84,Safeway CA,Safeway CHARGE,groceries,CA,2024-12-28
EXP007774,394.72,Health Clinic #6102,HEALTHCARE SERVICE,healthcare,CA,2024-12-04
EXP000450,28.3,Starbucks #8324,POS PURCHASE,food,NY,2025-03-14
EXP002720,67.85,AMZN MKTP US Lyft FL,RIDE,transport,WA,2025-10-10
EXP004502,1239.22,Google Play #158,ELECTRONICS,technology,CA,2025-05-06
EXP000275,44.85,STBK,INSTORE,food,CA,2025-04-20
EXP004537,1637.09,Microsoft Store #1248,Microsoft CHARGE,technology,NY,2025-01-26
EXP007676,189.64,CVS Pharmcy,PHARMACY,healthcare,NY,2024-11-06
EXP004779,1685.91,ONLINE Apple Store #3077,ELECTRONICS AUTO-PAY,technology,WA,2025-04-01
EXP000696,50.22,DEBIT Subwyy #3274,INSTORE,food,IL,2025-09-16
EXP003594,16.54,Netflix NJ,STREAMING,entertainment,TX,2025-09-23
EXP004788,109.16,Gog Play,ELECTRONICS,technology,WA,2025-02-20
EXP006046,370.11,DEBIT PG&E,UTILITY BILL,utilities,WA,2025-08-26
EXP005654,215.67,Safeway,FRESH,groceries,FL,2025-03-10
EXP005560,152.46,Safeway #3835,INSTORE DEBIT,groceries,NY,2025-07-22
EXP001513,294.38,Target #7077,RETAIL,shopping,WA,2025-09-14
EXP001668,90.07,eBay,ORDER,shopping,IL,2025-06-02
EXP003400,17.32,Netflix #3291,SUBSCRIPTION,entertainment,FL,2025-07-11
EXP004501,912.49,POS Google Play #9608,ELECTRONICS,technology,NY,2025-10-01
EXP001387,33.02,ACH Walmart,WEB PURCHASE,shopping,MA,2025-05-24
EXP007837,405.14,Health Clinic #8166,HEALTHCARE SERVICE,healthcare,MA,2025-01-14
EXP007862,138.46,Walgrens #3589,CLINIC,healthcare,IL,2025-05-04
EXP000614,22.8,ONLINE Starbucks,MOBILE ORDER ONLINE,food,FL,2024-11-29
EXP005580,128.76,Whole Foods #3349,DELI,groceries,FL,2025-08-09
EXP005797,227.28,Safeway #2738,Safeway PURCHASE,groceries,NJ,2025-05-30
EXP001312,222.4,Target,ONLINE ORDER,shopping,NY,2025-04-27
EXP003977,14.36,YouTube Premium,MONTHLY SUBSCRIPTION,entertainment,WA,2025-08-14
EXP002666,85.75,ACH Uber,GASOLINE,transport,WA,2025-08-10
EXP001503,389.6,Target #4549,RETAIL,shopping,NJ,2025-06-24
EXP004477,490.18,ACH Google Play FL,DEVICE,technology,TX,2025-01-16
EXP006327,129.19,Comcast,AUTOPAY,utilities,IL,2025-08-11
EXP002636,4.8,CREDITBP,TOLL,transport,WA,2025-02-01
EXP001206,45.56,Walmart TX,RETAIL,shopping,NY,2025-05-17
EXP000137,10.55,DEBIT McDonalds,APP PURCHASE,food,CA,2025-02-18
EXP005099,23.52,Whole Foods,DELI,groceries,WA,2024-11-13
EXP005556,248.63,rTader Joe's# 1223,rTader CHARGE,groceries,WA,2025-10-23
EXP004334,751.57,ACH Google Play #8439,ACH PURCHASE,technology,CA,2025-02-27
EXP006498,362.75,Verizon NY,UTILITY BILL,utilities,WA,2024-11-14
EXP000777,15.87,Subway,APP PURCHASE,food,MA,2025-08-20
EXP003523,17.01,Netflix,SUBSCRIPTION,entertainment,IL,2025-10-03
EXP006507,313.41,CREDIT Comcast #2312,CREDIT PURCHASE,utilities,NJ,2025-07-18
EXP001831,178.55,Target,MKTPLACE DEBIT,shopping,TX,2025-01-28
EXP006234,324.87,CREDIT DTE Energy,AUTOPAY,utilities,FL,2025-03-01
EXP005154,82.51,ONLINE Safewa yNJ,FRESH,groceries,WA,2025-02-24
EXP006630,85.48,ONLINE Verizon #7749,SERVICE CHARGE,utilities,TX,2025-07-18
EXP003250,11.0,Netflix,MONTHLY SUBSCRIPTION,entertainment,NY,2024-12-08
EXP002076,23.53,BP TX,BP PURCHASE,transport,TX,2024-11-28
EXP007491,364.62,ACH Walgreens NY,HEALTHCARE SERVICE,healthcare,NJ,2025-10-06
EXP002728,91.87,xExon,TRIP AUTO-PAY,transport,CA,2025-06-16
EXP000617,18.34,DEBIT Dominos NY,DEBIT PURCHASE,food,MA,2025-04-15
EXP004641,73.94,POS Dell #5164,APP PURCHASE,technology,CA,2025-06-14
EXP002469,69.74,Taxi Co NY,TOLL,transport,MA,2025-01-03
EXP006320,225.35,Verizon #260,UTILITY BILL,utilities,NJ,2025-07-05
EXP000134,16.48,ACH Subway #5817,MEAL AUTO-PAY,food,FL,2025-06-01
EXP002909,90.89,CREDIT Taxi Co #6352,TOLL,transport,NJ,2025-06-08
EXP007084,14.6,Health Clinic TX,PHARMACY,healthcare,FL,2025-01-16
EXP006949,260.66,PG&E,SERVICE CHARGE POS,utilities,NY,2025-04-01
EXP006493,33.68,PG&E,UTILITY BILL,utilities,CA,2024-11-05
EXP005672,47.24,Aldi #1850,Aldi PURCHASE,groceries,WA,2025-02-12
EXP001783,403.16,Walmart,RETAIL POS,shopping,NJ,2024-11-17
EXP001549,49.98,Target #9855,ORDER,shopping,MA,2024-11-30
EXP003554,16.91,Spotify #8134,SUBSCRIPTION POS,entertainment,FL,2025-04-27
EXP005386,112.97,ACH Kroger D775US,SUPERMARKET,groceries,CA,2025-10-15
EXP004656,1540.22,Samsung,APP PURCHASE,technology,WA,2024-11-18
EXP002845,39.21,ONLINE BP,RIDE,transport,FL,2025-10-19
EXP004944,1489.47,Google Play #7422,SOFTWARE,technology,WA,2025-03-30
EXP003284,11.78,Spotify,SUBSCRIPTION ONLINE,entertainment,FL,2024-12-04
EXP005392,189.84,Trader Joe's,SUPERMARKET POS,groceries,WA,2024-12-23
EXP004140,1073.58,Microsoft Store #4203,APP PURCHASE,technology,MA,2024-11-20
EXP007201,400.59,CVS Pharmacy,PHARMACY DEBIT,healthcare,NJ,2025-04-21
EXP000444,26.04,KFC MA,MOBILE ORDER,food,NJ,2025-02-10
EXP001653,408.13,DEBIT WMART #9666,DEBIT CHARGE,shopping,NY,2025-04-22
EXP004151,251.67,Apple Store #1109,DEVICE,technology,MA,2025-07-01
EXP002832,67.39,bUer #1080,RIDE,transport,TX,2025-08-25
EXP001413,73.36,Walmart #5500,ONLINE ORDER,shopping,IL,2025-09-14
EXP007197,262.76,Walgreens #1932,HEALTHCARE SERVICE,healthcare,TX,2025-09-24
EXP003510,7.4,POS Disney+ #8904,FEE,entertainment,TX,2025-02-06
EXP004250,1244.09,Google Play,Google CHARGE,technology,FL,2025-08-13
EXP005029,45.5,ONLINE Safeawy,INSTORE,groceries,NJ,2024-12-15
EXP007776,108.89,CREDIT Walgreens,PHARMACY ONLINE,healthcare,MA,2025-08-29
EXP002637,74.28,AMZN MKTP US BP #491,GASOLINE AUTO-PAY,transport,MA,2025-09-27
EXP000772,13.2,ACH KFC #7201,APP PURCHASE,food,MA,2024-12-15
EXP000584,11.6,Burger King #4021,APP PURCHASE POS,food,MA,2025-09-25
EXP003392,7.15,OLINE Disney+,FEE,entertainment,NY,2025-01-20
EXP003920,10.04,Spotify,SUBSCRIPTION,entertainment,NY,2025-10-11
EXP007049,267.95,Walgreens LZRI52,CLINIC,healthcare,TX,2024-11-19
EXP000567,40.87,Starbucks #8701,MOBILE ORDER,food,IL,2024-12-17
EXP005027,214.18,Aldi,INSTORE,groceries,IL,2025-04-09
EXP005080,17.6,POS WHOLEFOODS,INSTORE,groceries,NJ,2025-05-10
EXP004277,623.01,Apple Store,ELECTRONICS ONLINE,technology,MA,2025-06-29
EXP005055,139.51,Whole Foods #9920,INSTORE ONLINE,groceries,CA,2025-06-29
EXP000154,24.58,POS Subway #192,POS PURCHASE,food,NJ,2025-04-06
EXP007419,55.66,CVS Pharmacy #4230,PHARMACY,healthcare,NY,2025-06-08
EXP007051,440.98,ACH Walgreens,PRESCRIPTION,healthcare,IL,2025-01-21
EXP007617,59.57,Walgreens,PRESCRIPTION,healthcare,IL,2025-05-25
EXP004562,1349.13,ACH Microsoft Store NJ,APP PURCHASE,technology,TX,2025-09-10
EXP004596,751.25,Apple Store,SOFTWARE,technology,NJ,2025-06-24
EXP001718,242.19,eBay #5409,WEB PURCHASE,shopping,MA,2025-01-22
EXP007367,36.21,ONLINE CVS Pharmacy,HEALTHCARE SERVICE,healthcare,WA,2025-09-20
EXP006532,343.23,DTE Energy #5429,UTILITY BILL,utilities,IL,2025-04-14
EXP003314,9.33,Spotify IL,MONTHLY SUBSCRIPTION,entertainment,NJ,2025-04-21
EXP000514,39.01,ACH Starbucks #7158,COFFEE,food,WA,2024-11-10
EXP001950,132.54,DEBIT AMZN.COM/BILL9396,ORDER,shopping,FL,2024-11-16
EXP005311,152.49,ACH Safeway IL,DELI,groceries,CA,2025-03-09
