id,amount,merchant,description,category,region,date
EXP004395,1514.52,MicrosoftStore #6850,ELECTRONICS,technology,FL,2025-07-23
EXP003076,6.59,YouTube Premium #1526,SUBSCRIPTION ONLINE,entertainment,NY,2025-02-28
EXP007836,262.35,Rite Aid,HEALTHCARE SERVICE,healthcare,IL,2025-06-23
EXP006292,306.55,Verizon #2168,AUTOPAY,utilities,CA,2025-07-28
EXP001969,193.44,AMZN MKTP US*6587 #3679,AMZN CHARGE,shopping,CA,2025-03-14
EXP000473,5.65,Starbucks,Starbucks CHARGE,food,MA,2025-09-29
EXP006341,174.09,Comcast #565,UTILITY BILL,utilities,FL,2025-06-14
EXP004354,312.26,Google Play #6670,SOFTWARE AUTO-PAY,technology,NY,2025-04-12
EXP002034,30.98,BP OUKA4E,TRIP AUTO-PAY,transport,TX,2025-06-28
EXP003869,13.09,Netflix #758,FEE AUTO-PAY,entertainment,IL,2025-02-23
EXP007191,18.68,Walgreens,HEALTHCARE SERVICE,healthcare,FL,2025-01-24
EXP004088,75.85,Microsoft Store #7365,APP PURCHASE ONLINE,technology,MA,2025-07-26
EXP006924,43.13,Comcast,AUTOPAY,utilities,NJ,2025-10-29
EXP005524,178.77,Whole Foods #6105,DELI DEBIT,groceries,CA,2025-10-24
EXP003555,17.53,Spotify #1844,MONTHLY SUBSCRIPTION,entertainment,WA,2024-11-19
EXP001072,431.61,ONLINE Best Buy #7373,ONLINE PURCHASE,shopping,MA,2024-11-03
EXP004054,399.96,Google Play,ELECTRONICS,technology,MA,2025-09-05
EXP004520,1149.73,Dell,DEVICE POS,technology,NY,2025-01-07
EXP004528,736.16,AMZN MKTP US Dell NJ,AMZN CHARGE,technology,NY,2025-10-17
EXP003207,13.56,YouTbu ePremium #4927,STREAMING,entertainment,CA,2025-05-04
EXP004256,899.53,Apple Store IL,ELECTRONICS,technology,NY,2024-12-30
EXP007120,439.66,POS Health dilnic,PHARMACY,healthcare,CA,2025-08-02
EXP001486,366.17,CREDIT Target #2356,ONLINE ORDER,shopping,FL,2025-07-04
EXP004918,1563.37,DEBIT Samsung NY,APP PURCHASE POS,technology,TX,2025-10-02
EXP001794,334.59,ONLINE eBst Buy,ONLINE PURCHASE,shopping,FL,2025-07-11
EXP007653,71.11,Health Clinic #6543,HEALTHCARE SERVICE DEBIT,healthcare,TX,2025-05-02
EXP004534,1117.51,Dell,ELECTRONICS ONLINE,technology,CA,2025-05-03
EXP001747,456.62,eBay,MKTPLACE,shopping,FL,2025-07-16
EXP004760,927.94,Dell #893,ELECTRONICS,technology,NY,2025-01-29
EXP000827,49.93,CREDIT Dominos,MOBILE ORDER,food,NJ,2025-01-18
EXP004873,733.32,Dell Y,DEVICE,technology,IL,2025-04-09
EXP003990,10.68,Spotify #7711,STREAMING AUTO-PAY,entertainment,NJ,2025-05-31
EXP001774,311.95,CREDIT AMAZaC.OM2*965 #3714,CREDIT PURCHASE,shopping,NJ,2025-04-29
EXP004891,1480.27,Google Play,APP PURCHASE POS,technology,MA,2024-12-06
EXP000885,5.94,KFC#7110,MOBILE ORDER,food,FL,2024-12-14
EXP000568,6.89,McDonalds #8189,INSTORE,food,NY,2025-08-17
EXP007421,24.11,Health Clinic #1986,PRESCRIPTION,healthcare,NJ,2025-06-12
EXP005501,222.54,Aldi CA,SUPERMARKET,groceries,CA,2025-08-22
EXP000182,12.84,ONLINE McDonalds,APP PURCHASE,food,WA,2024-12-31
EXP004340,1603.05,DEBIT Google Play XERL6F,APP PURCHASE,technology,NY,2024-12-22
EXP003299,6.39,POS Netflix CA,SUBSCRIPTION,entertainment,WA,2024-11-15
EXP002274,62.7,POS Taxi Co #8661,TRIP,transport,IL,2025-10-10
EXP004792,304.47,ACH Samsung NY,SOFTWARE,technology,FL,2025-10-30
EXP004182,1097.1,Google Play #7217,DEVICE,technology,FL,2025-01-09
EXP001330,126.77,ONLINE Target,ONLINE CHARGE,shopping,NY,2025-03-17
EXP002758,19.59,Shell #730,RIDE POS,transport,TX,2024-11-09
EXP004787,989.71,Google Play #5214,SOFTWARE,technology,CA,2025-05-11
EXP006702,341.58,DTE Energy,BILL PAYMENT,utilities,WA,2025-10-20
EXP003342,5.19,Spotify #5267,SUBSCRIPTION,entertainment,WA,2025-01-26
EXP004673,1422.53,Microsoft Store #3077,SOFTWARE,technology,TX,2025-03-25
EXP003646,12.66,CREDIT Spotify #7299,STREAMING,entertainment,WA,2025-04-02
EXP006263,263.89,AT&T,AUTOPAY ONLINE,utilities,TX,2025-01-31
EXP000121,23.3,AMZN MKTP US Subway #3881,POS PURCHASE,food,CA,2025-10-01
EXP007290,497.74,Rite Aid,HEALTHCARE SERVICE ONLINE,healthcare,IL,2025-08-17
EXP004850,590.74,Google Play CA,DEVICE,technology,FL,2025-07-17
EXP003735,13.1,DEBIT Disney+ #2599,MONTHLY SUBSCRIPTION DEBIT,entertainment,CA,2025-06-10
EXP003687,18.96,DEuIT YouTub ePremium MA,FEE,entertainment,FL,2025-06-12
EXP003224,11.19,Netflix #2948,Netflix PURCHASE,entertainment,FL,2025-04-12
EXP002468,44.01,DEBIT Exxon #2905,TOLL,transport,NJ,2025-06-11
EXP005604,53.88,Aldi #6969,FRESH,groceries,NY,2025-09-09
EXP001019,74.6,CREDIT Target #1486,RETAIL,shopping,WA,2025-10-28
EXP005407,178.43,ONLINE Safeway #1380,SUPERMARKET,groceries,TX,2025-01-07
EXP003245,18.82,Disnye+,MONTHLY SUBSCRIPTION,entertainment,FL,2025-04-28
EXP007262,498.46,POS Walgreens,PRESCRIPTION,healthcare,IL,2025-10-31
EXP002101,92.14,ACH BP #2166,TOLL,transport,CA,2025-08-18
EXP001884,115.11,Amazon,RETAIL,shopping,FL,2024-11-18
EXP004425,769.85,Samsung WA,SOFTWARE,technology,FL,2024-12-02
EXP001557,166.75,Target,RETAIL,shopping,WA,2024-12-29
EXP004112,1150.66,Google Play #2501,APP PURCHASE DEBIT,technology,NY,2025-06-06
EXP004103,424.39,Smsung,ELECTRONICS,technology,NY,2025-03-24
EXP005829,90.83,Kroger OBD0V6,DELI,groceries,MA,2025-08-11
EXP000998,28.36,McDonalds #5325,APP PURCHASE,food,NJ,2025-06-11
EXP003580,7.81,CREDIT Spotify #9358,SUBSCRIPTION,entertainment,IL,2024-12-12
EXP000855,24.77,McDonalds #1806,POS PURCHASE AUTO-PAY,food,TX,2025-04-23
EXP001591,47.74,eBay #3181,ORDER,shopping,NY,2025-10-27
EXP000129,32.97,AMZN MKTP US Dominos #7596,APP PURCHASE,food,MA,2025-06-30
EXP001826,196.66,eBay #2979,MKTPLACE,shopping,WA,2025-06-04
EXP002606,90.11,AMZN MKTP US Uber,TOLL POS,transport,TX,2025-04-29
EXP006422,122.16,AMZN MKTP US AT&T,BILL PAYMENT,utilities,FL,2025-03-13
EXP006824,131.87,Comcast #598,BILL PAYMENT,utilities,NY,2024-12-19
EXP001010,185.03,Best Buy,WEB PURCHASE,shopping,FL,2025-01-10
EXP002289,57.71,Taxi Co 62346A,GASOLINE POS,transport,WA,2025-10-23
EXP004212,310.13,Dell #211,Dell CHARGE,technology,MA,2025-07-14
EXP004879,1621.31,Apple Store #2467,APP PURCHASE,technology,CA,2025-05-26
EXP000881,56.37,Dominos #9930,COFFEE,food,TX,2025-02-17
EXP007221,218.31,Health Clinic #5776,PHARMACY,healthcare,CA,2024-12-06
EXP001799,97.77,eBay #4344,ORDER,shopping,TX,2024-12-17
EXP000229,48.98,Starbucks,APP PURCHASE,food,CA,2025-10-20
EXP001162,209.73,Best Buy NY,ONLINE ORDER,shopping,IL,2024-11-28
EXP000385,19.81,Burer King #968,INSTORE,food,WA,2025-09-13
EXP007852,474.68,Walgreens #4542,Walgreens CHARGE,healthcare,MA,2025-07-31
EXP003554,16.91,Spotify #8134,SUBSCRIPTION POS,entertainment,FL,2025-04-27
EXP004258,291.16,Microsoft Store 1392,SOFTWARE,technology,NJ,2024-12-02
EXP002953,66.93,Exxon #7971,TOLL,transport,NJ,2025-08-10
EXP004472,1868.22,Google Play #4019,APP PURCHASE,technology,NJ,2024-11-25
EXP000552,27.0,POS Starbucks #8611,COFFEE,food,NY,2025-02-13
EXP007731,246.17,Rite Aid,CLINIC,healthcare,IL,2025-08-01
EXP007255,224.99,AMZN MKTP US CVS Pharmacy #4506,PRESCRIPTION,healthcare,TX,2025-09-11
EXP000050,42.39,Subway,POS PURCHASE,food,IL,2024-11-27
EXP006038,152.32,Verizon,AUTOPAY POS,utilities,MA,2025-07-12
EXP003321,11.29,ACH Netflix #9431,FEE POS,entertainment,NY,2025-06-13
EXP006434,42.56,PG&E #5257,AUTOPAY,utilities,NY,2025-09-01
EXP000278,20.29,CREDIT MCD'S GDC5TA,CREDIT CHARGE,food,FL,2025-06-09
EXP000214,11.3,Starbucks #1907,MEAL ONLINE,food,NY,2025-05-31
EXP002597,96.44,Exxon #5010,GASOLINE AUTO-PAY,transport,FL,2025-02-24
EXP004799,1876.58,Samsung,SOFTWARE DEBIT,technology,NY,2025-03-05
EXP006621,125.93,AT&Tj#8709,BILL PAYMENT,utilities,FL,2025-01-21
EXP003434,5.22,Netflix #902,MONTHLY SUBSCRIPTION AUTO-PAY,entertainment,TX,2025-07-02
EXP006265,34.99,AMZN MKTP US TE9Energy #2404,AUTOPAY,utilities,IL,2025-07-08
EXP001145,66.72,Amazon #515,RETAIL,shopping,NY,2025-08-12
EXP006100,323.51,PS AT&T #5853,BILL PAYMENT,utilities,TX,2025-02-26
EXP006240,166.77,CREDIT PG&E #6885,AUTOPAY,utilities,TX,2025-04-09
EXP006775,215.06,ONLINE PG&E,ONLINE PURCHASE,utilities,NJ,2025-01-21
EXP001334,488.84,Target,RETAIL AUTO-PAY,shopping,WA,2025-09-17
EXP007406,241.08,Health Clinic #9889,CLINIC AUTO-PAY,healthcare,WA,2025-08-10
EXP001503,389.6,Target #4549,RETAIL,shopping,NJ,2025-06-24
EXP003504,5.54,AMZN MKTP US Disney+ NJ,MONTHLY SUBSCRIPTION,entertainment,MA,2025-03-05
EXP002344,13.03,Exxon #4741,TOLL POS,transport,FL,2025-10-31
EXP000541,13.03,McDonald's,COFFEE,food,WA,2025-03-07
EXP005793,119.05,Safeway #2255,GROCERY DEBIT,groceries,TX,2025-03-31
EXP002195,49.59,Exxon,FUEL CHARGE,transport,MA,2025-04-13
EXP003840,12.0,Netflix MA,MONTHLY SUBSCRIPTION,entertainment,NY,2025-10-28
EXP004611,888.28,Apple Store,SOFTWARE,technology,TX,2024-11-19
EXP001514,58.29,AMZN.COM/BILL6636,ORDER DEBIT,shopping,NJ,2025-07-22
EXP004612,605.51,Apple Store #397,DEVICE DEBIT,technology,TX,2025-07-08
EXP002171,18.25,POS Shell YG8CN0,FUEL CHARGE,transport,MA,2025-06-08
EXP000721,3.86,ONLINE Dominos,APP PURCHASE,food,NJ,2025-10-02
EXP003930,19.78,YouTube Premium #5892,FEE,entertainment,WA,2025-02-27
EXP006324,97.12,ONLINE Comcast #4150,SERVICE CHARGE,utilities,WA,2025-05-23
EXP004619,1413.49,Google Play XYCYJN,ELECTRONICS AUTO-PAY,technology,CA,2025-02-12
EXP005457,17.65,Safeway #2303,SUPERMARKET,groceries,FL,2025-06-14
EXP004789,160.16,Apple Store FL,ELECTRONICS,technology,MA,2025-09-08
EXP006512,337.21,AMZN MKTP US DTE Energy MA,UTILITY BILL,utilities,MA,2025-10-21
EXP002247,14.35,Sell #2434,FUEL CHARGE DEBIT,transport,NY,2025-08-23
EXP002109,53.04,Uber,FUEL CHARGE AUTO-PAY,transport,TX,2025-09-17
EXP006574,280.54,AT&T,SERVICE CHARGE,utilities,FL,2024-12-16
EXP004455,1174.24,Microsoft Store,SOFTWARE,technology,NY,2025-10-27
EXP005833,237.58,Whole Foods FL,DELI,groceries,IL,2025-01-26
EXP000557,6.0,Starbucks IL,MOBILE ORDER,food,FL,2025-04-12
EXP007484,81.24,ACH Walgreens #7720,PHARMACY,healthcare,NJ,2024-12-02
EXP002351,91.88,Lyft,FUEL CHARGE,transport,CA,2025-02-26
EXP002886,58.11,Taxi Co #6678,FUEL CHARGE,transport,WA,2025-02-17
EXP004504,1782.09,Google Play #5148,APP PURCHASE POS,technology,MA,2025-06-23
EXP003181,6.91,Disney+,STREAMING POS,entertainment,WA,2025-03-07
EXP007459,442.13,CVS Pharmacy #4514,PHARMACY,healthcare,CA,2025-10-09
EXP006690,344.49,AT&T,BILL PAYMENT POS,utilities,IL,2025-03-13
EXP004287,1869.98,AMZN MKTP US Google Play IL,ELECTRONICS AUTO-PAY,technology,CA,2025-04-23
EXP000974,31.47,ACH McDonalds #6410,ACH CHARGE,food,CA,2025-09-21
EXP001575,187.59,AMZN.COM/BILL7743,ONLINE ORDER,shopping,WA,2024-12-29
EXP000627,31.47,MCD'S #3014,MEAL AUTO-PAY,food,WA,2025-03-07
EXP004849,675.95,DEBIT Samsung,APP PURCHASE AUTO-PAY,technology,MA,2025-02-16
EXP004966,808.95,ACH Microsoft Store #1409,APP PURCHASE,technology,FL,2025-09-23
EXP003355,8.73,Spotify FL,STREAMING POS,entertainment,TX,2025-05-02
EXP000076,7.78,McDonald's #2982,McDonald's PURCHASE,food,FL,2025-04-23
EXP001317,298.21,AMAZON.COM*9317 NJ,ONLINE ORDER POS,shopping,CA,2024-12-29
EXP003953,5.95,Netflix #7789,Netflix CHARGE,entertainment,TX,2025-04-07
EXP000382,48.0,KFC GNTB34,APP PURCHASE,food,TX,2025-06-20
EXP007777,321.94,AMZN MKTP US Rite Aid,AMZN PURCHASE,healthcare,NY,2025-01-15
EXP003963,9.1,YouTube Premium,FEE DEBIT,entertainment,MA,2024-11-07
EXP007569,87.81,Health Clinic,PHARMACY,healthcare,CA,2025-02-21
EXP000374,41.22,STARBUCKS,INSTORE,food,CA,2025-07-28
EXP007782,320.55,Rite Aid #1263,HEALTHCARE SERVICE DEBIT,healthcare,FL,2024-11-02
EXP005312,110.44,Kroger #3972,FRESH,groceries,IL,2025-09-08
EXP000792,4.9,Burger King #3114,Burger CHARGE,food,NJ,2025-08-28
EXP007786,57.61,Rite Aid,PHARMACY,healthcare,CA,2025-10-15
EXP003635,14.52,Netflix TX,SUBSCRIPTION,entertainment,CA,2025-05-29
EXP003572,6.46,YouTube Premium CA,FEE DEBIT,entertainment,CA,2025-06-02
EXP001477,414.5,AMZN MKTP US eBay,AMZN PURCHASE,shopping,IL,2025-08-21
EXP002111,33.21,Taxi oC #4483,TRIP,transport,FL,2024-12-26
EXP004010,385.71,DEBIT Google Play,APP PURCHASE,technology,NJ,2025-07-22
EXP001091,460.96,Target,WEB PURCHASE,shopping,IL,2025-04-08
EXP001532,92.07,Best Buy #8110,MKTPLACE,shopping,MA,2025-07-20
EXP004032,468.7,ONLINE Google Play #2670,DEVICE,technology,NY,2025-07-27
EXP007566,51.87,DEBIT Rite Aid,PRESCRIPTION,healthcare,IL,2025-03-03
EXP005310,122.94,Kroger #7996,DELI,groceries,MA,2025-10-22
EXP000812,7.52,McDonalds #2911,MOBILE ORDER,food,CA,2025-10-28
EXP003164,12.14,POS Disney+,MONTHLY SUBSCRIPTION,entertainment,IL,2025-03-23
EXP002174,73.35,Shell IL,FUEL CHARGE,transport,CA,2024-11-05
EXP006275,319.37,PG&E TX,BILL PAYMENT,utilities,NY,2025-08-04
EXP002082,25.52,BP #675,TOLL AUTO-PAY,transport,MA,2024-11-15
EXP004219,21.79,Google Play,Google PURCHASE,technology,WA,2024-11-11
EXP006192,160.86,DTE Energy #3832,SERVICE CHARGE,utilities,MA,2025-07-14
EXP002692,35.22,Taxi Co,TRIP,transport,FL,2025-05-29
EXP000117,16.44,Burger King #8834,Burger PURCHASE,food,FL,2024-12-10
EXP007514,314.89,ACH Rite Aid,PRESCRIPTION,healthcare,TX,2025-09-18
EXP002865,92.26,Shell,Shell CHARGE,transport,NY,2025-01-04
EXP007800,43.23,DEBIT Rite Aid,CLINIC,healthcare,CA,2025-07-01
EXP006061,281.39,Comcast,AUTOPAY,utilities,WA,2025-09-10
EXP005889,192.45,POS Aldi #3338,GROCERY,groceries,TX,2025-07-16
EXP002916,3.65,Shell NY,FUEL CHARGE,transport,MA,2025-07-12
EXP000344,31.02,McDonald's #1392,APP PURCHASE,food,MA,2025-04-19
EXP000284,11.62,AMZN MKTP US Burger King,COFFEE,food,NY,2025-01-24
EXP004698,1314.23,Dell,DEVICE,technology,WA,2025-03-07
EXP002928,65.57,BP,TOLL POS,transport,NJ,2025-03-29
EXP001258,277.99,Amazon #8210,ORDER,shopping,NJ,2025-06-22
EXP004530,246.82,Microsoft Store,SOFTWARE,technology,NY,2025-09-18
EXP006099,172.6,Verizon #9675,BILL PAYMENT DEBIT,utilities,TX,2025-10-12
EXP007247,17.15,ACH Rite Aid NY,PHARMACY,healthcare,IL,2025-03-21
EXP007033,33.36,CREDTI Rite Aid CRNAS,PRESCRIPTION ONLINE,healthcare,CA,2025-10-17
EXP005982,70.34,Safeway TX,INSTORE,groceries,NY,2025-03-23
EXP004184,924.44,ACH Microsoft Store,SOFTWARE DEBIT,technology,IL,2025-07-29
EXP006209,78.13,POS AT&T,UTILITY BILL,utilities,NJ,2025-01-08
EXP003169,15.15,Netflix #1866,MONTHLY SUBSCRIPTION ONLINE,entertainment,FL,2024-11-02
EXP006983,40.57,DTE Energy CA,BILL PAYMENT,utilities,CA,2025-06-10
EXP002441,5.11,Shell #1068,GASOLINE AUTO-PAY,transport,NJ,2025-08-05
EXP001381,421.56,Amazon MA,WEB PURCHASE,shopping,NY,2025-03-07
EXP006103,188.47,Verizon WA,SERVICE CHARGE,utilities,MA,2025-09-05
EXP005283,193.69,Trader Joe's #8683,INSTORE,groceries,MA,2025-07-14
EXP000273,34.82,McDonalds #8480,INSTORE,food,NY,2025-04-12
EXP003352,18.96,Spotify,Spotify PURCHASE,entertainment,WA,2025-04-19
EXP006230,319.9,AMZN MKTP US AT&T #937,SERVICE CHARGE,utilities,IL,2025-06-22
EXP006160,98.37,TDE Energy,TDE PURCHASE,utilities,NY,2025-07-04
EXP001795,477.25,Target,ORDER AUTO-PAY,shopping,TX,2025-03-15
EXP001195,457.42,eBay #3340,eBay CHARGE,shopping,NY,2024-12-02
EXP005620,220.81,Aldi,DELI,groceries,NJ,2025-01-17
EXP001430,329.8,eBay,eBay CHARGE,shopping,TX,2025-10-13
EXP001298,147.08,AMZN.COM/BILL2639,AMZN.COM/BILL2639 PURCHASE,shopping,FL,2025-03-19
EXP007382,61.28,Rite Aid TX,Rite PURCHASE,healthcare,TX,2025-08-25
EXP003027,19.62,Spotify #870,STREAMING,entertainment,NJ,2025-03-31
EXP006610,369.09,PO Verizon #8724,PO CHARGE,utilities,FL,2025-03-26
EXP003362,10.33,Spotify #8623,FEE ONLINE,entertainment,NY,2025-09-28
EXP006759,94.48,ONLINE Verizon #7902,AUTOPAY ONLINE,utilities,NY,2025-01-27
EXP001978,399.55,WMART #3944,RETAIL,shopping,TX,2025-05-05
EXP002539,95.22,EDBIj axi Co,GASOLINE,transport,WA,2025-07-12
EXP006902,334.18,POS DTE nergy,UTILITY BILL,utilities,MA,2025-02-17
EXP001270,430.86,POS Target,MKTPLACE DEBIT,shopping,TX,2025-03-13
EXP001030,240.13,Best Buy #5797,RETAIL DEBIT,shopping,NY,2025-10-03
EXP007427,263.87,POS Rite Aid,HEALTHCARE SERVICE,healthcare,MA,2025-06-14
EXP002130,45.31,CREDIT Shell #8028,TRIP,transport,NJ,2025-10-07
EXP000616,36.66,7ominos #50,MEAL DEBIT,food,NJ,2025-02-09
EXP001870,88.17,Walmart #6554,ORDER,shopping,CA,2025-01-22
EXP001168,190.96,AMZN MKTP US*9064 #9145,AMZN PURCHASE,shopping,MA,2024-11-19
EXP004454,918.1,ACH Microsoft Store #4921,ELECTRONICS,technology,TX,2025-10-21
EXP001110,450.11,Best Buy MA,WEB PURCHASE,shopping,IL,2025-05-16
EXP000233,41.75,Burger King,MOBILE ORDER,food,TX,2025-08-05
EXP001052,348.91,Amazon #7837,WEB PURCHASE,shopping,WA,2025-09-04
EXP007703,366.25,Health Clinic #3033,HEALTHCARE SERVICE,healthcare,IL,2025-05-15
EXP005290,123.51,Kroger #9048,Kroger PURCHASE,groceries,CA,2025-07-07
EXP000414,53.35,MCDONALDS #2595,INSTORE AUTO-PAY,food,FL,2025-10-22
EXP001176,134.76,Target,ONLINE ORDER POS,shopping,NY,2025-04-16
EXP001905,193.54,eBay,ORDER,shopping,FL,2025-04-17
EXP003485,19.47,AMZN MKTP US Disney+,SUBSCRIPTION,entertainment,NY,2025-02-18
EXP004630,108.43,Dlel,DEVICE DEBIT,technology,IL,2025-04-27
EXP005247,91.59,Kroger,SUPERMARKET,groceries,NY,2025-02-14
EXP006301,313.35,PG&E,BILL PAYMENT,utilities,FL,2025-04-15
EXP006464,160.44,Verizon #920,Verizon CHARGE,utilities,WA,2025-05-10
EXP002144,54.55,Shell #9310,FUEL CHARGE POS,transport,IL,2025-08-02
EXP007398,264.62,Health Clinic 0II93U,PRESCRIPTION POS,healthcare,CA,2024-12-31
EXP001474,331.43,AMZN.COM/BILL7314 FL,RETAIL DEBIT,shopping,CA,2025-03-07
EXP001546,330.15,Amazon J0U0VG,Amazon CHARGE,shopping,IL,2025-10-27
EXP000402,33.31,Dominos #4917,MEAL POS,food,IL,2025-06-19
EXP000892,21.69,ACH Burger King #421,MOBILE ORDER,food,WA,2025-09-02
EXP006569,287.08,PG&E# v618,SERVICE CHARGE DEBIT,utilities,FL,2025-04-11
EXP002996,46.31,ONLINE Lyft #241,FUEL CHARGE,transport,MA,2024-12-15
EXP001235,290.7,Bets Buy CA,RETAIL,shopping,NJ,2024-12-20
EXP001592,353.21,AMZN MKTP US Target,WEB PURCHASE,shopping,TX,2025-08-19
EXP006095,106.69,DEBIT Comcast #8559,AUTOPAY,utilities,CA,2025-01-23
EXP003000,49.03,BP,RIDE,transport,FL,2025-01-20
EXP000949,11.62,Dominos #9372,COFFEE,food,FL,2025-04-01
EXP006001,371.93,DTEE neryy #6895,SERVICE CHARGE,utilities,TX,2025-06-15
EXP001724,368.42,POS Best Buy FO1S93,WEB PURCHASE POS,shopping,TX,2025-05-10
EXP001914,133.06,WMART #8598,MKTPLACE,shopping,NY,2025-07-03
EXP003376,11.59,AC7 Netflix,STREAMING,entertainment,WA,2025-03-07
EXP003665,19.62,YouTube Premium #1870,MONTHLY SUBSCRIPTION POS,entertainment,FL,2025-01-01
EXP003043,11.35,Netflix #8029,MONTHLY SUBSCRIPTION AUTO-PAY,entertainment,TX,2025-06-13
EXP003229,8.58,Netflix NY,MONTHLY SUBSCRIPTION,entertainment,TX,2024-11-29
EXP006119,147.5,DTE Energy CA,SERVICE CHARGE,utilities,NY,2025-02-15
EXP003609,13.2,YouTube Premium #9435,FEE,entertainment,WA,2025-09-02
EXP005183,203.41,ONLINE Aldi #5425,GROCERY,groceries,NJ,2025-05-07
EXP004767,1864.42,GooglePlay #5965,APP PURCHASE ONLINE,technology,MA,2025-06-20
EXP007758,124.51,POS Walgreens #8101,PHARMACY,healthcare,NY,2025-07-13
EXP007048,291.86,Walgreens EXD20A,PHARMACY,healthcare,NJ,2025-05-16
EXP002917,82.25,Exxon #6093,TRIP,transport,IL,2025-06-19
EXP006102,350.45,Comcast #6271,AUTOPAY ONLINE,utilities,IL,2025-05-20
EXP002300,68.86,BP,TOLL,transport,CA,2024-11-04
EXP004469,876.95,Microsoft Store #6110,DEVICE,technology,IL,2024-12-13
EXP003803,7.3,Disney+ #1086,STREAMING,entertainment,IL,2025-07-12
EXP007041,211.77,Health Clinic BMDSSB,HEALTHCARE SERVICE,healthcare,CA,2025-09-16
EXP002923,18.8,BP #4775,FUEL CHARGE POS,transport,IL,2025-09-17
EXP006687,362.49,Comcvst #6133,UTILITY BILL,utilities,MA,2025-08-24
EXP002965,39.87,AMZN MKTP US Taxi Co #8391,AMZN CHARGE,transport,WA,2025-07-04
EXP006616,134.73,ONLINE PG&E #8160,UTILITY BILL,utilities,NY,2025-04-18
EXP003857,16.95,Spotify,MONTHLY SUBSCRIPTION,entertainment,FL,2025-03-08
EXP007819,20.62,Health Clinic #8288,PHARMACY,healthcare,MA,2024-11-10
EXP002156,12.67,BP #3772,RIDE,transport,WA,2025-01-05
EXP003479,6.63,Netflix #7689,Netflix CHARGE,entertainment,MA,2025-09-27
EXP005391,111.52,Aldi #3978,DELI ONLINE,groceries,NJ,2025-03-31
EXP003837,14.7,Disney+,SUBSCRIPTION,entertainment,IL,2025-10-15
EXP003779,11.38,Spotify,SUBSCRIPTION,entertainment,FL,2025-04-16
EXP000526,39.53,McDonald's #5462,APP PURCHASE,food,MA,2025-04-20
EXP001263,382.4,Target #5945,ORDER,shopping,NJ,2025-08-11
EXP006567,297.59,Verizon #6247,AUTOPAY,utilities,TX,2024-11-30
EXP003468,6.16,AMZN MKTP US Diseny+ #9201,MONTHLY SUBSCRIPTION AUTO-PAY,entertainment,MA,2025-06-24
EXP004854,1754.56,Micrsoft Store #6685,DEVICE,technology,CA,2024-12-19
EXP000114,17.7,ACH Dominos #5814,COFFEE,food,NJ,2025-07-26
EXP003085,8.67,CREDIT Netflix #5y97,SUBSCRIPTION,entertainment,WA,2025-08-02
EXP007460,436.22,Health Clinic Nn,HEALTHCARE SERVICE,healthcare,FL,2025-05-20
EXP000412,8.27,KFC,COFFEE,food,TX,2024-11-09
EXP005674,47.33,Trader Joe's,GROCERY,groceries,NJ,2025-07-11
EXP000752,8.55,McDonald's #1356,COFFEE,food,FL,2025-06-26
EXP006447,42.43,Comcast #6203,Comcast CHARGE,utilities,CA,2025-07-31
EXP007054,333.41,CVS Pharmacy #1112,PRESCRIPTION,healthcare,FL,2025-09-25
EXP006617,207.58,AfH DTE Energy #7899,SERVICE CHARGE,utilities,MA,2025-03-21
EXP000390,13.14,McDonalds #3516,COFFEE,food,CA,2025-08-01
EXP005942,163.06,Kroger #9483,DELI,groceries,CA,2025-02-18
EXP005131,178.27,Kroger #1480,GROCERY,groceries,TX,2025-10-04
EXP004828,239.75,Dell #825,ELECTRONICS,technology,NY,2025-09-15
EXP003877,16.52,Spotify,STREAMING DEBIT,entertainment,NY,2025-10-19
EXP006293,183.46,Verizon YIU56T,UTILITY BILL,utilities,CA,2025-06-03
EXP000689,47.87,Starbucks,MEAL,food,CA,2025-01-20
EXP003326,10.28,Netflix #2421,FEE ONLINE,entertainment,IL,2025-04-14
EXP006961,53.32,PG&E,BILL PAYMENT POS,utilities,NY,2025-01-07
EXP005758,147.94,AMZN MKTP US Kroer #6844,SUPERMARKET,groceries,NY,2025-03-09
EXP003086,6.07,Netflix,SUBSCRIPTION POS,entertainment,NJ,2025-02-15
EXP005451,218.33,Aldi #937,GROCERY,groceries,NJ,2025-03-21
EXP007461,425.15,Walgreens #3571,CLINIC,healthcare,NJ,2025-07-28
EXP004745,665.77,Apple Store #2487,Apple CHARGE,technology,MA,2025-04-05
EXP000523,19.4,Burger King #3089,COFFEE,food,FL,2024-11-02
EXP002491,88.64,BP,BP PURCHASE,transport,NY,2025-01-17
EXP006269,250.89,PG&E #8597,BILL PAYMENT,utilities,TX,2025-04-30
EXP002239,76.65,Uber TX,GASOLINE POS,transport,NJ,2025-07-08
EXP001746,451.74,Amamon #3370,WEB PURCHASE AUTO-PAY,shopping,CA,2025-06-28
EXP007464,304.36,Health Clinic #364,Health CHARGE,healthcare,IL,2025-09-26
EXP003808,8.87,Disney+ #2907,MONTHLY SUBSCRIPTION,entertainment,NJ,2024-11-05
EXP000768,31.09,McDonalds,POS PURCHASE,food,TX,2025-04-20
EXP007131,443.09,CVS Pharmacy #2149,PRESCRIPTION,healthcare,TX,2025-09-19
